,course_id,concept_uri
0,99BEDCEB-4FF3-3F8F-88B7-B30E50638F01,http://data.europa.eu/esco/skill/08fe5910-8c4c-4679-a988-eb2ded3c4909
1,97FD41FD-1A91-179C-3EA5-6A23E2F436D5,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0
2,97FD41FD-1A91-179C-3EA5-6A23E2F436D5,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
3,A0CC573A-79D7-79A4-5B22-F675C4F06950,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
4,7C449EF7-12A8-82FC-0E5E-BD2885FDB93C,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
5,74D6EA3A-0491-11EB-CB12-9E1DB754B21A,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
6,74456486-B281-125A-8EB0-32E4F41DF432,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0
7,65596713-ABC6-6F12-94E9-729F5E8166B5,http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9
8,7540BB61-BE28-8A7D-428B-7BEE7B54FBC9,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
9,A0CC87E9-0661-119F-E262-BA52DEF5E225,http://data.europa.eu/esco/skill/0ebcef42-ad74-438d-b435-87fd734b4d72
10,A0CD27CE-4A74-4D12-9A0A-26E20A452C62,http://data.europa.eu/esco/skill/0ebcef42-ad74-438d-b435-87fd734b4d72
11,8750CB16-CED5-54D9-99F4-43AC4DDFEBA7,http://data.europa.eu/esco/skill/9fa6b84e-d625-4d1d-a5d0-e7f6b357deb8
12,8750CB16-CED5-54D9-99F4-43AC4DDFEBA7,http://data.europa.eu/esco/skill/0ebcef42-ad74-438d-b435-87fd734b4d72
13,8750CB16-CED5-54D9-99F4-43AC4DDFEBA7,http://data.europa.eu/esco/skill/8ba9a58f-a491-4a23-9325-85f3b171aa53
14,A0CCA6D4-395E-E52A-D556-98849F184B5D,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
15,7073FD6D-6861-1D84-BF16-469672B738A1,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
16,A0CC6382-9E15-55DF-A6E3-651CBD1FEE04,http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9
17,7C439FBB-EE34-4B97-F275-EC8BD3B6719C,http://data.europa.eu/esco/skill/afd49651-9119-4327-91fc-844a6dda1254
18,4377DC14-AD0A-A5FA-41E1-22795692B38D,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb
19,4377DC14-AD0A-A5FA-41E1-22795692B38D,http://data.europa.eu/esco/skill/0a48d064-dd04-47fb-a00d-85e9b4874033
20,4377DC14-AD0A-A5FA-41E1-22795692B38D,http://data.europa.eu/esco/skill/c2aacac0-5a16-4493-b769-e7c052916d39
21,4377DC14-AD0A-A5FA-41E1-22795692B38D,http://data.europa.eu/esco/skill/cef5c0f8-1e40-4c09-b6a7-aa7811849e5d
22,4377DC14-AD0A-A5FA-41E1-22795692B38D,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953
23,4377DC14-AD0A-A5FA-41E1-22795692B38D,http://data.europa.eu/esco/skill/a117f32c-662b-4dd9-b739-1230dd04cb60
24,4377DC14-AD0A-A5FA-41E1-22795692B38D,http://data.europa.eu/esco/skill/8881a9c2-bd07-4954-bf27-c1f8acca9af0
25,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/6a04e6da-93e2-40cb-b4ee-d42864cce6fa
26,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/a117f32c-662b-4dd9-b739-1230dd04cb60
27,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/8881a9c2-bd07-4954-bf27-c1f8acca9af0
28,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953
29,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/db8a9ba7-96ad-4c53-b552-d4f1570dfefb
30,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/1a4490c8-e98b-49f0-bdc8-78484a978dc0
31,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/5dfcc46a-4fb1-453c-961b-5d41bf077433
32,708163F7-F7BD-D00B-2916-9D4B8C27C931,http://data.europa.eu/esco/skill/4cb4178d-077a-42f0-9b09-b09b14c28756
33,69CBA590-069C-C902-5C10-B0A22AEBA22C,http://data.europa.eu/esco/skill/13d96098-2ff0-46b8-b326-b7c0e18cc1f1
34,69CBA590-069C-C902-5C10-B0A22AEBA22C,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
35,681ADC16-30FA-A28B-0381-A243B0D7B9AB,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
36,A0CD3AFE-677D-D2EC-B567-D1E350436C9A,http://data.europa.eu/esco/skill/afd49651-9119-4327-91fc-844a6dda1254
37,A0CD085C-9BD9-9247-F800-D1A1E6BCC152,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
38,A0CD085C-9BD9-9247-F800-D1A1E6BCC152,http://data.europa.eu/esco/skill/58f3a15f-8ab9-4123-a3a0-5cca75358ae7
39,7C436B4E-D7F7-718F-2CD9-459AFD4AB725,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
40,43784D83-6235-52CD-6021-1F28B4ADB836,http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9
41,43784D83-6235-52CD-6021-1F28B4ADB836,http://data.europa.eu/esco/skill/58f3a15f-8ab9-4123-a3a0-5cca75358ae7
42,43784D83-6235-52CD-6021-1F28B4ADB836,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953
43,43784D83-6235-52CD-6021-1F28B4ADB836,http://data.europa.eu/esco/skill/8836a5a5-e2ff-4baf-aae3-bfb78a4cca7f
44,66D67DFF-7A98-8CFC-7069-15BCA2A5F5CC,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b
45,66D67DFF-7A98-8CFC-7069-15BCA2A5F5CC,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
46,99BEC560-3D9D-D879-64B8-E84E91912A8B,http://data.europa.eu/esco/skill/0ebcef42-ad74-438d-b435-87fd734b4d72
47,99BEC560-3D9D-D879-64B8-E84E91912A8B,http://data.europa.eu/esco/skill/8bd49d04-ab2f-4333-b5d9-12d716e4e2f6
48,875102CE-7CCE-E624-8B96-4CC0CA78E421,http://data.europa.eu/esco/skill/0ebcef42-ad74-438d-b435-87fd734b4d72
49,8BC63C9E-5D9D-D386-2061-BC47A808C732,http://data.europa.eu/esco/skill/b2ed1c79-528a-4240-a37b-31f635dd4d9e
50,99BEB689-3CFC-C235-56A2-CB4AE29351C8,http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9
51,99BEB689-3CFC-C235-56A2-CB4AE29351C8,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
52,666D2D6E-EDF5-5CD3-D308-16542F97327C,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
53,70760976-9166-617C-25C0-4872BFB23E8C,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb
54,70760976-9166-617C-25C0-4872BFB23E8C,http://data.europa.eu/esco/skill/0a48d064-dd04-47fb-a00d-85e9b4874033
55,70760976-9166-617C-25C0-4872BFB23E8C,http://data.europa.eu/esco/skill/88b406d0-72e2-4087-be19-d5992d259473
56,70760976-9166-617C-25C0-4872BFB23E8C,http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063
57,70760976-9166-617C-25C0-4872BFB23E8C,http://data.europa.eu/esco/skill/8836a5a5-e2ff-4baf-aae3-bfb78a4cca7f
58,70760976-9166-617C-25C0-4872BFB23E8C,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
59,70760976-9166-617C-25C0-4872BFB23E8C,http://data.europa.eu/esco/skill/8881a9c2-bd07-4954-bf27-c1f8acca9af0
60,8D420CD8-CF9C-C226-5770-65CDD43BFBC7,http://data.europa.eu/esco/skill/4812a4ea-dc55-4dc6-b9b0-4a59bba2c647
61,8D420CD8-CF9C-C226-5770-65CDD43BFBC7,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
62,8D420CD8-CF9C-C226-5770-65CDD43BFBC7,http://data.europa.eu/esco/skill/08fe5910-8c4c-4679-a988-eb2ded3c4909
63,8D2019C8-A0AA-AE30-8CE3-D589ED21CD91,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
64,6871AE73-5F7F-F14E-B138-8968B525D4FD,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
65,6871AE73-5F7F-F14E-B138-8968B525D4FD,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532
66,6871AE73-5F7F-F14E-B138-8968B525D4FD,http://data.europa.eu/esco/skill/9c071f1d-eac3-449d-b004-c14775b5a3b9
67,64A54F20-A71C-C90F-70BE-5A5C530A8ABD,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
68,8D1FD90A-D1EF-F974-6291-D0FEB66F2828,http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561
69,6870E4B7-D458-8F82-DBC5-7D1031B647C1,http://data.europa.eu/esco/skill/3e40c7d0-0e36-4b33-bc33-0aa87eda0561
70,6870E4B7-D458-8F82-DBC5-7D1031B647C1,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08
71,6870E4B7-D458-8F82-DBC5-7D1031B647C1,http://data.europa.eu/esco/skill/bf419e00-8548-491a-a06f-d72ab439df2f
72,6870E4B7-D458-8F82-DBC5-7D1031B647C1,http://data.europa.eu/esco/skill/68e66ed6-a171-4350-8ec1-2cfc4cae50e4
73,6870E4B7-D458-8F82-DBC5-7D1031B647C1,http://data.europa.eu/esco/skill/bf1f763e-c505-46e7-8af3-e48f13ec5f44
74,6870E4B7-D458-8F82-DBC5-7D1031B647C1,http://data.europa.eu/esco/skill/a181e89d-44ae-40e7-8d37-177071237c74
75,6870E4B7-D458-8F82-DBC5-7D1031B647C1,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
76,9FB7DCC7-5670-0D54-BB40-D3DCE8DFC67A,http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa
77,9FB7DCC7-5670-0D54-BB40-D3DCE8DFC67A,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953
78,73F593B3-065F-F8C6-DC12-E5B1B2781595,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
79,73F593B3-065F-F8C6-DC12-E5B1B2781595,http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa
80,73F593B3-065F-F8C6-DC12-E5B1B2781595,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
81,73F593B3-065F-F8C6-DC12-E5B1B2781595,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953
82,8D200BE2-50ED-D62A-590C-03861A510C94,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
83,8D200BE2-50ED-D62A-590C-03861A510C94,http://data.europa.eu/esco/skill/eab3bafa-eebb-47bf-85ce-e336c5019108
84,8D1FE03C-C750-06F2-D4DF-7AD765E8B109,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
85,8C0F635B-7430-00FA-83F9-D31719E0C5EB,http://data.europa.eu/esco/skill/fbdbed1c-442a-47b3-a26f-0e867d82bbea
86,8C0C7469-D384-4F89-F302-A68BA9B74D09,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4
87,8C0C7469-D384-4F89-F302-A68BA9B74D09,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
88,8C0C7469-D384-4F89-F302-A68BA9B74D09,http://data.europa.eu/esco/skill/df64a7cc-2e96-4304-95d3-56fe0ac2dd39
89,8C0C7469-D384-4F89-F302-A68BA9B74D09,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc
90,7C512D56-64A1-1B7D-C2C0-7B85DFC219D2,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
91,81468E49-3228-8AD4-F5F0-F745CD0A3FDB,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
92,67B60953-5F93-3477-E598-94276A5C9A12,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
93,7C513C40-2FC9-9B4B-C20C-3B5B1960F5C5,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
94,70D1FF61-C307-7876-9A36-8EAB093C892F,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
95,70D1E28C-A66C-CEFC-6700-10CCFCDE6DAC,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
96,8C113100-755B-BE08-D942-6A5696E7DC37,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5
97,8C113100-755B-BE08-D942-6A5696E7DC37,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc
98,6B14C9A7-BAD4-4FE7-4EE0-A7681B281B23,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
99,6B14C9A7-BAD4-4FE7-4EE0-A7681B281B23,http://data.europa.eu/esco/skill/4a460161-eaea-4fe2-bd0e-164ccc635be1
100,8C0EE074-18B0-0C3E-53B8-0E5A16F9E660,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
101,8C0EE074-18B0-0C3E-53B8-0E5A16F9E660,http://data.europa.eu/esco/skill/d669af41-756c-48d9-a286-1443253f54b1
102,8C0EE074-18B0-0C3E-53B8-0E5A16F9E660,http://data.europa.eu/esco/skill/64be6a06-52e8-4f5c-b64d-caa516cfa291
103,8C0EF7BF-2265-5F1E-D5E5-2D044F28E200,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
104,8C0EF7BF-2265-5F1E-D5E5-2D044F28E200,http://data.europa.eu/esco/skill/d669af41-756c-48d9-a286-1443253f54b1
105,8C0EF7BF-2265-5F1E-D5E5-2D044F28E200,http://data.europa.eu/esco/skill/64be6a06-52e8-4f5c-b64d-caa516cfa291
106,920E6C06-E202-25CF-830E-8A3D355542D8,http://data.europa.eu/esco/skill/519e801b-3cc4-44d4-bcf1-32fdb9a77e51
107,920E6C06-E202-25CF-830E-8A3D355542D8,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
108,920E6C06-E202-25CF-830E-8A3D355542D8,http://data.europa.eu/esco/skill/afd49651-9119-4327-91fc-844a6dda1254
109,920E6C06-E202-25CF-830E-8A3D355542D8,http://data.europa.eu/esco/skill/aa56a80c-b4d5-495c-9c15-70b5a7933911
110,76EE1561-2AD0-09BB-DD97-9EE33586903E,http://data.europa.eu/esco/skill/33406020-ae9d-495f-a635-0b97e5346d8c
111,76EE1561-2AD0-09BB-DD97-9EE33586903E,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
112,7C516FF4-A262-218A-BAAC-17B557E2A399,http://data.europa.eu/esco/skill/33406020-ae9d-495f-a635-0b97e5346d8c
113,7C516FF4-A262-218A-BAAC-17B557E2A399,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
114,9250617D-87AF-FA62-120E-FB0292E3F485,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
115,92505248-11CE-E7BD-9A32-1A85B3C08FBE,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
116,7C5177E2-5902-2537-6551-B93859B7E13A,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
117,7C5177E2-5902-2537-6551-B93859B7E13A,http://data.europa.eu/esco/skill/58f3a15f-8ab9-4123-a3a0-5cca75358ae7
118,7C5177E2-5902-2537-6551-B93859B7E13A,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
119,7C5177E2-5902-2537-6551-B93859B7E13A,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
120,768FA4AF-2E59-9091-04C0-8BBBE80AA92F,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a
121,768FA4AF-2E59-9091-04C0-8BBBE80AA92F,http://data.europa.eu/esco/skill/58f3a15f-8ab9-4123-a3a0-5cca75358ae7
122,768FA4AF-2E59-9091-04C0-8BBBE80AA92F,http://data.europa.eu/esco/skill/3c1cbc5e-2220-4f45-bcc8-3d52c8c9cae0
123,768FA4AF-2E59-9091-04C0-8BBBE80AA92F,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
124,79BAC1E0-4284-4C4B-6AF3-735AC12AC5AC,http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba
125,79BAC1E0-4284-4C4B-6AF3-735AC12AC5AC,http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063
126,7C518A5F-0C5B-B408-FA7D-5074EF5D4B48,http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba
127,7C518A5F-0C5B-B408-FA7D-5074EF5D4B48,http://data.europa.eu/esco/skill/5330b70e-16f5-43a7-a6de-18fd6a4bd063
128,925109D5-31BC-C23A-43CF-DD140F9E2FD5,http://data.europa.eu/esco/skill/d3e585e9-3a73-4511-b533-90f095e5aa09
129,925109D5-31BC-C23A-43CF-DD140F9E2FD5,http://data.europa.eu/esco/skill/66da3162-6c8d-44cb-9dd5-6f9efe1fcf67
130,925115D7-4726-6AE2-12A6-E2AB68C72825,http://data.europa.eu/esco/skill/d3e585e9-3a73-4511-b533-90f095e5aa09
131,925115D7-4726-6AE2-12A6-E2AB68C72825,http://data.europa.eu/esco/skill/66da3162-6c8d-44cb-9dd5-6f9efe1fcf67
132,815B2E79-52C3-3099-237C-AE060CBBF9C3,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb
133,815B2E79-52C3-3099-237C-AE060CBBF9C3,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2
134,815B2E79-52C3-3099-237C-AE060CBBF9C3,http://data.europa.eu/esco/skill/cde9911c-f92e-4de1-811f-336e177ac4ce
135,815B2E79-52C3-3099-237C-AE060CBBF9C3,http://data.europa.eu/esco/skill/692ace70-7f97-4214-92bd-88f7637d8a44
136,9250900B-9F36-60E1-AEE3-74172B782CE8,http://data.europa.eu/esco/skill/c29aa9d2-4da8-4bdd-831c-8d4a2fb51730
137,9250ACE8-004D-DD9A-DD40-87F4F95F601A,http://data.europa.eu/esco/skill/c29aa9d2-4da8-4bdd-831c-8d4a2fb51730
138,72C43344-03AA-A448-A853-C835B1F9212B,http://data.europa.eu/esco/skill/bfe4f330-d595-48c7-ab3c-f309471d6953
139,72C43344-03AA-A448-A853-C835B1F9212B,http://data.europa.eu/esco/skill/301bcf97-4444-461d-82a5-78f3830f9185
140,72C43344-03AA-A448-A853-C835B1F9212B,http://data.europa.eu/esco/skill/03f922b0-d518-457d-8f2c-80252a714be1
141,70D692B0-95D7-767A-597F-4D9BFDE5EF89,http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e
142,70D692B0-95D7-767A-597F-4D9BFDE5EF89,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
143,79BA149A-402B-B85A-5906-DE40E42D8AEB,http://data.europa.eu/esco/skill/22c45bf7-e52b-475f-847b-c32a87f65a5d
144,79DEB806-62C0-0E2F-31D2-2E90571A8528,http://data.europa.eu/esco/skill/ce592b28-4467-4908-b2e6-64bbe18da631
145,7C51A0DC-AC3C-CFAE-FA58-235E413448E0,http://data.europa.eu/esco/skill/ce592b28-4467-4908-b2e6-64bbe18da631
146,6B188B9A-80D1-16FF-7A5C-91E4E2DDC9FB,http://data.europa.eu/esco/skill/c33075f4-c3ab-421f-bc5e-65d6c1fdc950
147,6B188B9A-80D1-16FF-7A5C-91E4E2DDC9FB,http://data.europa.eu/esco/skill/b36a1779-914b-4a4e-9d79-a1765bdfcc86
148,7C51B110-888D-D825-6560-D375E2BA6C39,http://data.europa.eu/esco/skill/c33075f4-c3ab-421f-bc5e-65d6c1fdc950
149,7C51B110-888D-D825-6560-D375E2BA6C39,http://data.europa.eu/esco/skill/b36a1779-914b-4a4e-9d79-a1765bdfcc86
150,815B587B-36D9-9BB3-D4DA-585CDF0F41AA,http://data.europa.eu/esco/skill/4a460161-eaea-4fe2-bd0e-164ccc635be1
